id;name;text;time;likes;reply;CleanedText
UCyi3gJObW9MNCBsrFCtYI9Q;@CynBre;What about nurses?;2024-04-03T12:59:22Z;0;;What about nurses?
UCtDrpTfeKpz-7TCo9X8f7IA;@OdogwuML;How would sales people be automated though? Would robots handle sales?;2024-04-03T03:29:11Z;0;;How would sales people be automated though? Would robots handle sales?
UCYvH1aIwIelIBeLBvkVUEuA;@beniamino939;Universal Basic Income, here we come!;2024-04-03T00:27:38Z;0;;Universal Basic Income, here we come!
UCJbE-fXrpudIl7EnjSYmMXg;@hassyg4083;AI taking over most computer jobs in the office;2024-04-02T15:37:48Z;0;;AI taking over most computer jobs in the office
UCP8V6jxWNd_jzqq3bXh4Qww;@sintayewbadasa7358;First time to watch. Nice one;2024-04-02T12:05:58Z;0;;First time to watch. Nice one
UCuVcfGWea2ki7wAWBRvvGyw;@stormbytes;What a load of garbage.;2024-04-02T04:26:03Z;0;;What a load of garbage.
UC5Re3AIKRmJi-6XKZY49AfQ;@user-xr1zg6xt8n;ai and robots dont pay taxes;2024-04-02T03:10:11Z;0;;Artificial intelligence and robots do not pay taxes
UCb6Z9egWlP8NPDeiBmBAyfw;@domenicorutigliano9717;the verty title of this video is from ChatGPT;2024-04-02T00:02:34Z;0;;The very title of this video is from ChatGPT
UCo9Jz8PxezSe9JzUICobstg;@javiermarrero9366;Barbers, Tattoo artist, Dentist and the list goes on. So many things A.I will not replace;2024-04-01T23:52:13Z;0;;Barbers, Tattoo artist, Dentist and the list goes on. So many things A.I. will not replace
UCjWrhSSfL3v92zJzEfENfTg;@kifkroker6483;I call bullshit! The AI we have and the AI need to take most jobs are two very different things. That kind of super advanced AI will not come for a long time.;2024-04-01T20:58:39Z;0;;I call bullshit! The AI we have and the AI need to take most jobs are two very different things. That kind of super advanced AI will not come for a long time.
UCRKKiZIiSrqAksKxlXiSPdw;@angrazero8296;I really like your way of thinking and philosophy towards this. Not pessimistic and not toxic or close minded.;2024-04-01T14:16:47Z;0;;I really like your way of thinking and philosophy towards this. Not pessimistic and not toxic or close minded.
UC9L4gCDzmaRj9_T3lwSH-CQ;@kelvinchege1554;Good talk;2024-04-01T07:49:52Z;0;;Good talk
UCkEY2tNRR9vENsGAotT1dFg;@sallysally58;Whatever happens, people will be looking for people to talk.;2024-04-01T07:20:00Z;0;;Whatever happens, people will be looking for people to talk.
UChN3Ew7FSYUDNHAnnXQbupA;@user-yi5ny5jg5i;Human made machine made human being jobless .So, who is wrong at this point!?;2024-04-01T05:24:16Z;0;;Human made machine made human being jobless. So, who is wrong at this point!?
UCKKdia2gkP1b9rew3ivP9NA;@quaterman1270;"Here a few things that should be considered when talking about this topic. I know that you want this video to be positive, inspirering and motivating but you miss out many important things regarding this topic. So first, regarding the home office topic, It is mentioned pretty often by media and big companies like google and meta use it as excuse to fire people, but of course that&#39;s not the real reason. I can tell you from my own company and many other companies I work with, that we have over 90% of people in home office right now, from 50% to 100% of the time. With that we changed our  offices to way smaller ones and save millions of $ annually. So if you say that people should not work in home office, that would actually increase the costs many fold.<br>The other important point is that AI and robotics are not  disruptive technologies like we had before, where some jobs are replaced while at the same time many other new jobs are created. New jobs will be created that will replace many other jobs. For example we will have accountant AI manager who will replace all accountant jobs of a company. But there will also be the jobs that will be replaced 100% because people without any expertice can use the AI to solve problems and complete this jobs.<br>Without going into too much details here, what would be the outcome if we don&#39;t talk about it and don&#39;t create a new form of income. At this point I don&#39;t know if the economy wouls actually survive that.<br>With the reduction of jobs, the wealth will be spread to fewer people, lets say 50% of the poeple will have jobs in 10 to 15 years. That also means that the wealth will spread to fewer companies. 50% of people without jobs will become something like third rate humans, lesser humans. We will get a split sociaty. That usually leads to wars and civil wars. <br>We have to talk about this problems and find a solution for this.";2024-03-31T19:11:16Z;0;;Here a few things that should be considered when talking about this topic. I know that you want this video to be positive, inspire ring and motivating, but you miss out many important things regarding this topic. So first, regarding the home office topic, It is mentioned pretty often by media and big companies like google and meta use it as excuse to fire people, but of course that .not the real reason. I can tell you from my own company and many other companies I work with, that we have over 90 of people in home office right now, from 50 to 100 of the time. With that we changed our offices to way smaller ones and save millions of annually. So if you say that people should not work in home office, that would actually increase the costs many folds. The other important point is that AI and robotics are not disruptive technologies like we had before, where some jobs are replaced while at the time many other new jobs are created. New jobs will be created that will replace many other jobs. For example, we will have accountant AI manager who will replace all accountant jobs of a company. But there will also be the jobs that will be replaced 100 because people without any expertise can use the AI to solve problems and complete these jobs. Without going into too many details here, what would be the outcome if we don't talk about it and don't create a new form of income. At this point I don't know if the economy would actually survive that. With the reduction of jobs, the wealth will be spread to fewer people, let us say 50 of the people will have jobs in 10 to 15 years. That also means that the wealth will spread to fewer companies. 50 of people without jobs will become something like third rate humans, lesser humans. We will get a split society. That usually leads to wars and civil wars. We have to talk about these problems and find a solution for this.
UC8ovZVUikmejBvlbkOKHFNg;@DiegoSilva-ht6jn;"I really don&#39;t understand what skin color has to do with any of this, if nowadays any healthy human can work in any job.";2024-03-31T15:13:10Z;0;;I really don't understand what skin color has to do with any of this, if nowadays any healthy human can work in any job.
UCq7Rp4GbO3V5auhCC71JHvg;@joshlidowdie24;"&quot;300 Million Jobs Are Gone&quot;- Bloomberg 2023";2024-03-31T10:50:44Z;0;;300 Million Jobs Are Gone Bloomberg 2023
UCt_zFMf9sReeIpIRkS0rzbw;@rdesym;Finally when they doing our job people can understand that they are not here just to live like animals;2024-03-31T09:54:05Z;0;;Finally, when they're doing our job people can understand that they are not here just to live like animals
UCUso2KNK-jlw_GsUMKbKddg;@randomBBL;PBD this is all wrong! How can you be so out of touch with the current working environment? The only thing that matters today is if you are diverse or not. If AI was a straight white male it would have no value because nobody cares about skills or the quality of your work anymore. Just skin color.;2024-03-30T23:52:36Z;0;;PBD this is all wrong! How can you be. Out of touch with the current working environment? The only thing that matters today is if you are diverse or not. If AI was a straight white male it would have no value because nobody cares about skills or the quality of your work anymore. Just skin color.
UCg8e04gEsEGzYSQb4elfxGQ;@alejandromazariegos9223;I can tell you home improvement is not in danger.;2024-03-30T23:43:22Z;0;;I can tell you home improvement is not in danger.
UCM714QIDjEM4Bk8l60WMQ9w;@Native722;Softwre developer?  IT Network Administrator?;2024-03-30T19:19:29Z;0;;Software developer? IT Network Administrator?
UCKb0Q4JpeINq0_SGXH7HPcg;@_downunderdutch289;I hope so,;2024-03-30T11:47:28Z;0;;I hope.,
UCP4EDFm-pg4_InrWotwDjOg;@AliKarakchi;Everybody can concentrate on becoming and entertainer now strippers will never get disrupted;2024-03-30T02:29:39Z;0;;Everybody can concentrate on becoming and entertainer now strippers will never get disrupted
UCGLP3umnlazZoZJpz8AzyCA;@evrenki1;Cab and truck drivers, cashiers;2024-03-29T16:38:10Z;0;;Cab and truck drivers, cashiers
UC7Pv8D-3cZWfXOSpwxUO-pQ;@kodiak_qp614;"I know they are doing this to save money. But if mass people don&#39;t have job who will have money to buy these products. A new job crisis seems to be there just nothing we can employ you for that AI/robots can do better and cheaper.";2024-03-29T16:37:27Z;0;;I know they are doing this to save money. But if mass people don't have job who will have money to buy these products. A new job crisis seems to be there just nothing we can employ you for that AI robots can do better and cheaper.
UCtKKS2qyu2Rsxf5-RwhsXrA;@boristheamerican2938;If all the products are made by robots, wheres the consumer to buy the product?;2024-03-29T13:45:53Z;0;;If all the products are made by robots, where is the consumer to buy the product?
UCVCN8y76ElXzltqnlA3uAfQ;@davidnelson3026;Technology, when it passes humanity, then we all will be disconnected from Society and one another;2024-03-29T13:12:05Z;0;;Technology, when it passes humanity, then we all will be disconnected from Society and one another
UCu4bLeycY39IHv7IE89bbGQ;@kraven4444;"AI CANNOT take over. Yes It can crash everything but then what? It has no physical presence not can it Build itself Nor can it repair itself. Power has to be maintained by humans so it would lose the power plants very quick. Ai even if it became self aware would have to scheme and plan and wait for the technology to be able to built and maintain itself. Otherwise it&#39;s just AI in the Digital realm. Which is still no joke. But again if it lost power without people what&#39;s the point? Internet would go down Servers would go down.";2024-03-29T12:58:31Z;0;;AI CANNOT take over. Yes It can crash everything but then what? It has no physical presence not can it Build it itself Nor can it repair it itself. Power has to be maintained by humans. It would lose the power plants very quick. Ai even if it became self-aware would have to scheme and plan and wait for the technology to be able to built and maintain it itself. Otherwise, it .just AI in the Digital realm. Which is still no joke. But again if it lost power without people what .the point? Internet would go down Servers would go down.
UCP6296gx_1X_4QwYCfS2arg;@freeirishmexicanamericangi9199;AI FREE ZONES NOW YO;2024-03-29T04:52:33Z;0;;AI FREE ZONES NOW YO
UC_lBLkTPJjoRd7dVR-wjhJQ;@bantheshift;Where AI may be a disadvantage for one, its an advantage for another. Be the ladder;2024-03-28T16:59:38Z;0;;Where AI may be a disadvantage for one, it is an advantage for another. Be the ladder
UCarWuMJRwcKVmr3GaHm2lrg;@marcus_ohreallyus;It depends on what you do for a living.;2024-03-28T13:38:39Z;0;;It depends on what you do for a living.
UCx9R9-z-ZzthhMx-MNdiksA;@senecatrainer;Fucking love this video Patrick you are amazing;2024-03-28T12:06:16Z;0;;Fucking love this video Patrick you are amazing
